Candlewood Suites Extended Stay Hotel Jersey City,candlewood-suites-extended-stay-hotel-jersey-city-jersey-city,http://www.yelp.com/biz/candlewood-suites-extended-stay-hotel-jersey-city-jersey-city,22
Mansfield Hotel,mansfield-hotel-new-york,http://www.yelp.com/biz/mansfield-hotel-new-york,63
New York Hilton,new-york-hilton-new-york-2,http://www.yelp.com/biz/new-york-hilton-new-york-2,266
Affinia Manhattan,affinia-manhattan-new-york,http://www.yelp.com/biz/affinia-manhattan-new-york,139
The Lexington New York City - an Autograph Collection Hotel,the-lexington-new-york-city-an-autograph-collection-hotel-new-york,http://www.yelp.com/biz/the-lexington-new-york-city-an-autograph-collection-hotel-new-york,147
Hotel Le Bleu,hotel-le-bleu-brooklyn,http://www.yelp.com/biz/hotel-le-bleu-brooklyn,67
The East Village Hotel,the-east-village-hotel-new-york,http://www.yelp.com/biz/the-east-village-hotel-new-york,8
Fairfield Inn & Suites By Marriott New York Brooklyn,fairfield-inn-and-suites-by-marriott-new-york-brooklyn-brooklyn,http://www.yelp.com/biz/fairfield-inn-and-suites-by-marriott-new-york-brooklyn-brooklyn,23
Duane Street Hotel,duane-street-hotel-new-york,http://www.yelp.com/biz/duane-street-hotel-new-york,27
Crosby Street Hotel,crosby-street-hotel-new-york,http://www.yelp.com/biz/crosby-street-hotel-new-york,60
Doubletree Hotel Jersey City,doubletree-hotel-jersey-city-jersey-city,http://www.yelp.com/biz/doubletree-hotel-jersey-city-jersey-city,34
Nesva Hotel,nesva-hotel-long-island-city,http://www.yelp.com/biz/nesva-hotel-long-island-city,11
Hotel Beacon,hotel-beacon-new-york,http://www.yelp.com/biz/hotel-beacon-new-york,38
Sheraton Brooklyn New York Hotel,sheraton-brooklyn-new-york-hotel-brooklyn,http://www.yelp.com/biz/sheraton-brooklyn-new-york-hotel-brooklyn,64
Hyatt Place New York Midtown South,hyatt-place-new-york-midtown-south-new-york-3,http://www.yelp.com/biz/hyatt-place-new-york-midtown-south-new-york-3,25
